거래금액(만원),전용면적(㎡),계약년월,층,건축년도,큰지역,세부지역
22000,59.97,202206,3,2018,0,23
23900,59.97,202206,14,2018,0,23
29000,77.17,202206,12,2018,0,23
8200,24.62,202206,7,2016,0,23
7500,19.7,202206,8,2016,0,23
7100,19.7,202206,5,2016,0,23
8100,24.66,202206,11,2016,0,23
8100,24.66,202206,11,2016,0,23
11000,70.512,202206,7,2002,0,23
13400,70.512,202206,12,2002,0,23
12700,70.512,202206,4,2002,0,23
7800,46.0619,202206,5,2002,0,23
7400,46.0619,202206,4,2002,0,23
11400,72.0631,202206,2,2002,0,23
6400,35.5956,202206,2,2002,0,23
11500,72.0631,202206,2,2002,0,23
7600,46.0619,202206,10,2002,0,23
7100,46.0619,202206,1,2002,0,23
10800,59.4514,202206,13,2002,0,23
11700,72.0631,202206,5,2002,0,23
4400,79.44,202206,5,1994,0,23
4400,79.44,202206,5,1994,0,23
15000,59.854,202206,8,2007,0,23
15800,59.854,202206,13,2007,0,23
19900,84.927,202206,3,2007,0,23
17000,59.854,202206,9,2007,0,23
16500,59.854,202206,6,2007,0,23
16000,59.854,202206,2,2007,0,23
16000,59.854,202206,2,2007,0,23
10500,84.802,202206,4,1988,0,23
43000,58.68,202206,4,1986,0,24
44000,54.81,202206,1,1988,0,24
36000,46.44,202206,2,1988,0,24
70900,59.97,202206,2,1992,0,24
61000,49.68,202206,7,1996,0,24
37500,66.24,202206,6,1984,0,24
60000,59.4,202206,5,1992,0,24
85000,84.945,202206,11,1992,0,24
69000,59.44,202206,14,1993,0,24
53000,49.68,202206,8,1992,0,24
97800,84.99,202206,2,1985,0,24
43000,49.48,202206,16,2003,0,24
64000,84.75,202206,20,2003,0,24
65000,84.96,202206,6,2003,0,24
39400,49.48,202206,13,2003,0,24
66000,84.75,202206,9,2003,0,24
50000,59.97,202206,6,2003,0,24
38000,69.725,202206,12,2016,0,24
85500,108.197,202206,20,2003,0,24
74500,84.918,202206,6,2003,0,24
117500,182.487,202206,10,2003,0,24
82000,84.918,202206,8,2003,0,24
110000,164.379,202206,21,2003,0,24
73000,84.918,202206,2,2003,0,24
52000,42.615,202206,10,1993,0,24
68000,49.68,202206,7,1993,0,24
48000,35.1,202206,2,1993,0,24
60000,59.95,202206,15,2007,0,24
62400,59.71,202206,19,2007,0,24
52500,54.48,202206,3,1983,0,24
100000,102,202206,4,1993,0,24
65000,84.9,202206,20,2000,0,24
77000,84.92,202206,1,2004,0,24
74000,59.92,202206,25,2001,0,24
78000,84.96,202206,1,2001,0,24
74500,59.92,202206,14,2001,0,24
86000,84.96,202206,18,2001,0,24
57000,84.037,202206,8,2003,0,24
102000,84.92,202206,8,1993,0,24
91500,84.97,202206,5,1993,0,24
66650,50,202206,11,1992,0,24
78500,60,202206,11,1992,0,24
45000,37.85,202206,2,1992,0,24
50500,37.85,202206,6,1992,0,24
109000,84.99,202206,12,1992,0,24
47000,84.78,202206,2,2012,0,24
48500,34.44,202206,11,1992,0,24
73400,56.7,202206,9,1992,0,24
64300,84.621,202206,1,2002,0,24
69000,84.973,202206,17,2003,0,24
54000,84.79,202206,11,1992,0,24
40000,59.91,202206,2,1999,0,24
38800,59.31,202206,10,1996,0,25
50000,134.79,202206,2,1991,0,25
29500,53.64,202206,6,1984,0,25
64000,84.68,202206,11,2000,0,25
57000,59.91,202206,24,2000,0,25
57000,59.91,202206,23,2000,0,25
60800,59.8643,202206,5,2017,0,25
55000,59.641,202206,6,2005,0,25
66000,84.7556,202206,4,2005,0,25
15200,41.72,202206,2,1981,0,25
50500,52.88,202206,10,2003,0,25
75000,84.986,202206,3,2009,0,25
70000,84.87,202206,16,1999,0,25
89000,84.9422,202206,13,2015,0,25
35000,59.98,202206,8,1997,0,25
51500,84.78,202206,7,1997,0,25
13000,18.26,202206,6,2013,0,25
44500,39.5,202206,13,2016,0,25
44300,39.5,202206,20,2016,0,25
42000,39.5,202206,19,2016,0,25
78500,59.75,202206,6,2016,0,25
44300,39.5,202206,13,2016,0,25
40000,39.5,202206,7,2016,0,25
57500,49.63,202206,1,2016,0,25
43000,39.5,202206,17,2016,0,25
20000,39.5,202206,17,2016,0,25
28000,73.86,202206,4,2003,0,25
25500,49.41,202206,2,2017,0,25
21500,45.73,202206,6,2017,0,25
34000,60,202206,20,1997,0,25
67500,84.986,202206,16,2006,0,25
67500,84.986,202206,16,2006,0,25
30500,56.7,202206,16,2008,0,25
37000,72.21,202206,14,2008,0,25
40500,80.91,202206,12,2008,0,25
37800,59.636,202206,11,2001,0,25
37800,59.636,202206,11,2001,0,25
35500,62.67,202206,7,2017,0,25
68000,59.7649,202206,24,2019,0,25
25500,59.58,202206,4,1988,0,25
27000,41.4,202206,5,1988,0,25
9500,16.22,202206,10,2013,0,25
44700,59.89,202206,6,2000,0,25
11500,13.05,202206,7,2018,0,25
46500,84.771,202206,5,2003,0,25
29000,59.42,202206,15,2000,0,26
21000,49.71,202206,7,2000,0,26
33000,59.97,202206,7,1999,0,26
36000,84.8444,202206,4,2009,0,26
43500,84.9322,202206,7,2009,0,26
43500,84.9322,202206,7,2009,0,26
56000,84.9929,202206,15,2009,0,26
68000,123.1445,202206,1,2009,0,26
55000,101.6289,202206,12,2009,0,26
38000,84.8691,202206,3,2009,0,26
39400,84.9645,202206,9,2009,0,26
45000,84.9887,202206,14,2009,0,26
31500,59.9067,202206,8,2010,0,26
30500,59.9067,202206,13,2010,0,26
28000,59.9436,202206,3,2010,0,26
30000,74.9965,202206,13,2017,0,26
23000,59.9935,202206,2,2017,0,26
11300,59.91,202206,7,1996,0,26
7900,43.2,202206,1,1996,0,26
24500,84.982,202206,2,2012,0,26
27200,84.995,202206,5,2012,0,26
14000,44.46,202206,2,1996,0,26
20000,52.8,202206,15,2002,0,26
37800,84.9097,202206,10,2006,0,26
10000,22.95,202206,11,2015,0,26
45000,84.98,202206,8,2014,0,26
39700,93.01,202206,12,2001,0,26
38500,93.93,202206,19,2001,0,26
41000,93.01,202206,10,2001,0,26
22000,59.90877,202206,4,2005,0,26
30500,84.58455,202206,10,2005,0,26
21000,84.62,202206,1,2008,0,26
11500,49.89,202206,1,2001,0,26
16500,59.67,202206,11,2001,0,26
13000,49.89,202206,5,2001,0,26
16500,59.67,202206,15,2001,0,26
12000,49.89,202206,12,2001,0,26
12000,59.85,202206,1,1999,0,26
22000,84.96,202206,14,1999,0,26
12000,58.62,202206,7,1997,0,26
15900,59.97,202206,8,1997,0,26
15300,59.97,202206,6,1997,0,26
17500,59.97,202206,7,1999,0,26
15700,59.97,202206,1,1999,0,26
30600,84.9164,202206,11,2004,0,26
22000,84.94,202206,15,1999,0,26
21500,59.763,202206,6,2003,0,26
22500,84.94,202206,10,1999,0,26
18500,59.82,202206,13,1999,0,26
18200,59.82,202206,8,1999,0,26
19000,59.82,202206,5,1999,0,26
11500,58.92,202206,9,1993,0,26
13000,81.06,202206,3,1993,0,26
20000,84.86,202206,9,2001,0,26
20000,84.86,202206,3,2001,0,26
20500,84.86,202206,3,2001,0,26
20000,84.86,202206,2,2001,0,26
23800,59.82,202206,4,2004,0,26
26600,59.82,202206,15,2004,0,26
23000,59.82,202206,13,2004,0,26
26700,59.82,202206,8,2004,0,26
31500,84.9218,202206,9,2006,0,26
26000,59.8903,202206,7,2005,0,26
28000,74.8844,202206,8,2005,0,26
25000,84.9218,202206,9,2005,0,26
25800,59.8903,202206,10,2005,0,26
31800,84.9218,202206,10,2005,0,26
25500,59.8903,202206,5,2005,0,26
30000,84.9218,202206,2,2005,0,26
38300,123.0401,202206,8,2005,0,26
56000,84.7606,202206,16,2017,0,26
53000,84.6278,202206,7,2017,0,26
49000,84.9804,202206,16,2019,0,26
49000,84.9804,202206,18,2019,0,26
50000,74.9891,202206,25,2020,0,26
50500,84.9408,202206,4,2020,0,26
53500,84.9664,202206,6,2018,0,26
44500,66.9696,202206,9,2018,0,26
44500,66.9696,202206,9,2018,0,26
51000,84.9848,202206,10,2018,0,26
49200,84.9781,202206,2,2018,0,26
49900,84.9664,202206,14,2018,0,26
49500,84.9664,202206,21,2018,0,26
50500,84.9848,202206,10,2018,0,26
49900,84.9848,202206,11,2018,0,26
30000,56.2867,202206,4,2018,0,26
33000,84.9862,202206,12,2003,0,26
27000,84.9862,202206,4,2003,0,26
40000,58.978,202206,15,2016,0,26
40000,58.978,202206,5,2016,0,26
40500,58.9846,202206,5,2016,0,26
53000,84.9722,202206,22,2022,0,26
51530,84.9784,202206,3,2022,0,26
35900,74.98,202206,21,2014,0,26
27500,84.9756,202206,2,2001,0,26
27500,84.9756,202206,13,2001,0,26
27000,84.9756,202206,3,2001,0,26
27200,84.9756,202206,7,2001,0,26
25700,84.9756,202206,3,2001,0,26
29000,84.98,202206,5,1999,0,26
17500,60.48,202206,5,1992,0,26
21500,84.99,202206,9,1992,0,26
32200,84.71,202206,16,2003,0,26
27500,69.704,202206,13,2010,0,27
34000,70.9671,202206,6,2017,0,27
37500,70.9671,202206,15,2017,0,27
7800,63.18,202206,3,1994,0,27
45400,84.96,202206,10,2000,0,27
29000,59.895,202206,6,2000,0,27
30000,58.432,202206,2,2018,0,27
29000,123.41,202206,3,2008,0,27
37000,75.8629,202206,10,2016,0,27
23800,46.2,202206,5,2003,0,27
17850,36.8,202206,6,2003,0,27
31000,84.5947,202206,11,2010,0,27
25000,56.62,202206,7,2013,0,27
32500,80.3722,202206,9,2022,0,27
15400,59.74,202206,2,2004,0,27
33000,62.74,202206,10,2016,0,27
33000,62.74,202206,10,2016,0,27
16000,71.2164,202206,5,2007,0,27
11500,59.77,202206,10,1997,0,28
10900,59.77,202206,10,1997,0,28
11700,59.77,202206,10,1997,0,28
16700,59.73,202206,7,2000,0,28
8400,39.59,202206,6,2000,0,28
5950,28.03,202206,11,2000,0,28
9100,39.59,202206,7,2000,0,28
11400,49.58,202206,10,2000,0,28
15400,59.73,202206,10,2000,0,28
16000,59.73,202206,13,2000,0,28
7600,58.74,202206,8,1999,0,28
6830,58.74,202206,13,1999,0,28
10250,56.3909,202206,7,2008,0,28
9800,56.3909,202206,12,2008,0,28
10000,56.3909,202206,5,2008,0,28
9900,56.3909,202206,11,2008,0,28
10700,56.3909,202206,12,2008,0,28
25800,84.911,202206,10,2001,0,28
25800,84.911,202206,10,2001,0,28
26500,84.911,202206,3,2001,0,28
23000,84.6793,202206,7,2006,0,28
38000,147.7,202206,9,2009,0,28
35000,133.14,202206,3,2009,0,28
44200,126.485,202206,15,2009,0,28
55000,159.133,202206,4,2009,0,28
33000,84.991,202206,10,2009,0,28
31300,84.9978,202206,15,2014,0,28
25000,59.976,202206,10,2014,0,28
9000,39.945,202206,3,1998,0,28
14000,59.58,202206,19,1998,0,28
10500,52.06,202206,14,1998,0,28
11000,52.06,202206,7,1998,0,28
10500,52.06,202206,14,1998,0,28
10500,52.06,202206,14,1998,0,28
12500,52.06,202206,8,1998,0,28
10300,52.06,202206,8,1998,0,28
19500,84.7637,202206,3,2003,0,28
17000,84.903,202206,1,2005,0,28
20000,84.903,202206,10,2005,0,28
16700,61.991,202206,12,2005,0,28
17300,61.991,202206,11,2005,0,28
22000,84.903,202206,4,2005,0,28
14100,59.995,202206,14,2000,0,28
10100,38.651,202206,6,2000,0,28
10500,38.651,202206,10,2000,0,28
14100,48.906,202206,7,2000,0,28
19500,74.6836,202206,4,2006,0,28
5800,19.7861,202206,9,2017,0,28
10800,37.6449,202206,14,2017,0,28
6500,19.7861,202206,3,2017,0,28
19000,122.59,202206,6,1993,0,28
17300,59.985,202206,3,1995,0,28
31300,84.6082,202206,4,2014,0,28
29700,84.4212,202206,3,2014,0,28
7000,37.52,202206,5,1997,0,28
8500,37.52,202206,10,1997,0,28
7900,37.52,202206,11,1997,0,28
8000,37.52,202206,11,1997,0,28
8000,37.52,202206,18,1997,0,28
9000,37.52,202206,3,1997,0,28
8700,37.52,202206,9,1997,0,28
9000,37.52,202206,14,1997,0,28
8800,57.15,202206,3,1990,0,28
32000,84.83,202206,6,2009,0,28
8200,67.86,202206,3,1991,0,28
16500,49.2911,202206,15,2001,0,28
15000,59.535,202206,16,1993,0,28
8500,59.55,202206,3,1994,0,28
17000,59.72,202206,13,1996,0,28
18000,59.72,202206,18,1996,0,28
4500,78.26,202206,4,1998,0,29
10000,59.85,202206,11,1996,0,29
9000,59.85,202206,12,1996,0,29
14900,82.86,202206,10,1998,0,29
13000,70.86,202206,5,1998,0,29
4000,53.14,202206,4,1991,0,29
7300,53.11,202206,1,1995,0,29
6400,59.69,202206,2,1992,0,29
34800,84.9849,202206,11,2006,0,30
32000,84.9849,202206,8,2006,0,30
19500,39.66,202206,3,1990,0,30
22000,46.65,202206,5,1990,0,30
30000,84.9888,202206,1,2010,0,30
24000,60,202206,11,2000,0,30
32500,84.995,202206,10,2000,0,30
34000,101.541,202206,18,2000,0,30
26000,59.94,202206,11,2000,0,30
26000,60,202206,2,2000,0,30
39200,84.9756,202206,5,2010,0,30
37000,84.9821,202206,2,2010,0,30
38000,84.96,202206,5,2007,0,30
21700,59.9,202206,9,1998,0,30
20000,59.9,202206,16,1998,0,30
47500,92.106,202206,12,1993,0,30
48700,92.106,202206,6,1993,0,30
4800,13.6,202206,10,2012,0,30
4800,13.21,202206,9,2012,0,30
4800,13.6,202206,10,2012,0,30
4800,13.21,202206,10,2012,0,30
5600,15.91,202206,12,2012,0,30
5000,15.91,202206,5,2012,0,30
5200,15.91,202206,3,2012,0,30
35000,70.1135,202206,20,2004,0,30
34000,84.8821,202206,8,2004,0,30
36000,84.8821,202206,8,2004,0,30
62000,123.4,202206,24,2011,0,30
45000,84.82,202206,9,2009,0,30
42500,84.7,202206,11,2009,0,30
43000,84.82,202206,11,2009,0,30
59000,123.11,202206,1,2010,0,30
55000,123.18,202206,18,2010,0,30
60000,83.0073,202206,2,2018,0,30
12500,37.47,202206,18,2000,0,30
12200,37.47,202206,9,2000,0,30
13000,37.47,202206,9,2000,0,30
11900,37.47,202206,2,2000,0,30
12400,37.47,202206,3,2000,0,30
11500,37.47,202206,16,2000,0,30
11900,37.47,202206,6,2000,0,30
12400,37.47,202206,18,2000,0,30
10500,37.47,202206,5,2000,0,30
31000,75.24,202206,19,2000,0,30
34000,106.28,202206,7,2000,0,30
34000,106.28,202206,7,2000,0,30
70000,102.2341,202206,28,2019,0,30
30000,59.99,202206,6,2000,0,30
19800,59.85,202206,5,1995,0,30
54000,84.61,202206,16,2013,0,30
38700,59.98,202206,14,2010,0,30
45000,84.948,202206,7,1993,0,30
21000,33.6,202206,5,1993,0,30
35000,60.912,202206,7,1993,0,30
33500,60.912,202206,1,1993,0,30
39700,76.638,202206,12,1993,0,30
24000,74.16,202206,13,1992,0,30
59000,84.98,202206,8,2013,0,30
41000,84.8423,202206,2,2004,0,30
38000,84.8423,202206,17,2004,0,30
40000,84.845,202206,7,2010,0,30
70400,172.734,202206,15,2010,0,30
49500,84.981,202206,14,2010,0,30
18100,56.82,202206,4,1986,0,30
58500,129.52,202206,17,2000,0,30
10500,26.56,202206,5,2014,0,30
10000,32.21,202206,2,2014,0,30
21500,59.08,202206,7,2018,0,30
24800,64.83,202206,9,2018,0,30
45000,84.34,202206,16,2000,0,30
59500,74.6784,202206,16,2019,0,30
60000,61.9983,202206,23,2019,0,30
52000,61.9983,202206,22,2019,0,30
51500,61.9983,202206,19,2019,0,30
55000,74.6784,202206,3,2019,0,30
52500,61.9983,202206,18,2019,0,30
60500,84.9772,202206,2,2019,0,30
47700,61.9983,202206,4,2019,0,30
62000,84.7084,202206,13,2019,0,30
36500,84.557,202206,11,2005,0,30
33900,84.557,202206,5,2005,0,30
24900,59.867,202206,14,2000,0,30
25500,59.867,202206,4,2000,0,30
25200,59.931,202206,13,1996,0,30
23500,59.931,202206,3,1996,0,30
24000,59.76,202206,4,1996,0,30
27000,59.931,202206,10,1996,0,30
51000,84.9716,202206,9,2007,0,30
15300,54.6,202206,8,2005,0,30
26000,49.95,202206,16,1999,0,30
32500,84.19,202206,1,1996,0,30
24500,59.965,202206,18,1996,0,30
24000,84.87,202206,1,1992,0,30
36000,84.11,202206,10,2004,0,30
21900,58.605,202206,5,1985,0,30
24800,38.52,202206,5,1987,0,30
25000,47.25,202206,3,1987,0,30
25000,38.52,202206,1,1987,0,30
45000,84.9805,202206,5,2018,0,30
16500,49.55,202206,4,1992,0,30
15500,49.55,202206,5,1992,0,30
38500,84.0525,202206,5,2007,0,30
38000,84.0525,202206,15,2007,0,30
38000,84.0525,202206,14,2007,0,30
35500,84.0525,202206,1,2007,0,30
26000,60,202206,10,1997,0,31
42300,133.35,202206,15,1993,0,31
39000,84.809,202206,15,2003,0,31
60000,97.32,202206,13,2009,0,31
67000,148.6289,202206,11,2009,0,31
47000,73.684,202206,3,2004,0,31
59700,118.227,202206,4,2004,0,31
70000,143.236,202206,6,2005,0,31
78500,72.5008,202206,11,2018,0,31
85000,84.7384,202206,32,2018,0,31
83000,84.7384,202206,14,2018,0,31
83300,84.9079,202206,44,2018,0,31
83000,84.97,202206,23,2017,0,31
69000,73.834,202206,5,2018,0,31
68800,121.92,202206,2,2006,0,31
59000,84.898,202206,4,2006,0,31
61000,84.899,202206,16,2007,0,31
69500,121.8385,202206,4,2010,0,31
69500,150.5391,202206,12,2003,0,31
57500,59.51,202206,9,1998,0,31
78500,84.942,202206,7,2000,0,31
42500,59.702,202206,3,1998,0,31
62000,164.5189,202206,5,2002,0,31
67000,164.0634,202206,14,2002,0,31
55000,139.8988,202206,10,2002,0,31
70500,84.7589,202206,7,2019,0,31
52500,84.95,202206,11,2008,0,31
49500,84.98,202206,11,2006,0,31
40000,84.9037,202206,8,2004,0,31
89700,84.983,202206,4,2005,0,31
88000,134.968,202206,16,2000,0,31
107000,101.7145,202206,4,2012,0,31
79500,84.7616,202206,23,2004,0,31
81000,84.7616,202206,11,2004,0,31
87500,84.7616,202206,5,2004,0,31
56500,84.75,202206,16,2001,0,31
54500,59.97,202206,12,2001,0,31
44500,49.85,202206,14,2001,0,31
28500,39.7,202206,3,2001,0,31
29500,39.7,202206,3,2001,0,31
27500,59.97,202206,14,1996,0,31
25000,59.81,202206,8,1998,0,31
70000,74.935,202206,12,2017,0,31
76000,84.889,202206,4,2016,0,31
63500,84.798,202206,18,2014,0,31
59800,59.51,202206,13,2006,0,31
89500,134.8424,202206,15,2004,0,31
74000,134.8424,202206,12,2004,0,31
41000,59.86,202206,12,1999,0,31
59900,84.82,202206,3,1997,0,31
58300,59.9818,202206,29,2019,0,31
56000,59.9818,202206,5,2019,0,31
57100,59.5731,202206,30,2019,0,31
57000,59.9818,202206,33,2019,0,31
54500,59.9818,202206,24,2019,0,31
55000,59.96,202206,4,2001,0,31
54800,59.96,202206,2,2001,0,31
49500,74.951,202206,1,2018,0,31
48000,59.958,202206,5,2018,0,31
48000,59.958,202206,5,2018,0,31
47300,59.958,202206,10,2018,0,31
51500,74.951,202206,15,2018,0,31
41700,84.99,202206,10,1996,0,31
38500,84.99,202206,14,1996,0,31
39000,59.872,202206,18,1998,0,31
41800,59.57,202206,4,1999,0,31
43000,59.97,202206,4,1999,0,31
61000,73.58,202206,19,2019,0,31
88000,84.975,202206,20,2010,0,31
40000,59.9,202206,19,2019,0,31
8500,18.69,202206,2,2014,0,31
8100,18.13,202206,2,2014,0,31
8500,18.69,202206,9,2014,0,31
55000,130.425,202206,6,2006,0,31
24300,33.16,202206,8,2016,0,31
24875,33.16,202206,5,2016,0,31
26500,36.214,202206,7,2016,0,31
29800,36.214,202206,15,2016,0,31
89000,129.99,202206,18,2013,0,31
66000,84.85,202206,9,2013,0,31
62000,84.9,202206,10,2013,0,31
72400,117.86,202206,4,2014,0,31
49000,76.854,202206,17,2006,0,31
35000,84.9852,202206,6,2004,0,31
40000,84.9854,202206,8,2003,0,31
46500,84.85,202206,1,2008,0,31
46000,84.85,202206,4,2008,0,31
49000,84.98,202206,9,2008,0,31
45500,84.99,202206,11,2009,0,31
48500,84.99,202206,16,2009,0,31
41000,84.99,202206,4,2009,0,31
91000,78.2273,202206,15,2020,0,32
91000,84.911,202206,22,2007,0,32
78000,84.911,202206,1,2007,0,32
11000,17.89,202206,6,2014,0,32
154000,172.98,202206,27,2010,0,32
151000,172.95,202206,14,2010,0,32
86000,84.8512,202206,8,2004,0,32
75000,59.9925,202206,3,2003,0,32
63800,59.87,202206,4,2000,0,32
105000,84.99,202206,5,2011,0,32
24500,25.829,202206,9,2021,0,32
25500,25.829,202206,10,2021,0,32
75000,130.3251,202206,13,2001,0,32
85000,134.7584,202206,9,2002,0,32
73000,84.7831,202206,16,2003,0,32
85500,144.76,202206,15,2001,0,32
84000,174.951,202206,9,2002,0,32
89800,138.8476,202206,12,2003,0,32
49000,150.31,202206,1,1999,0,32
40500,37.339,202206,4,2017,0,32
46000,42.108,202206,5,2017,0,32
97000,137.9,202206,6,2010,0,32
95000,191.754,202206,12,2002,0,32
70000,133.148,202206,10,2002,0,32
105000,149.554,202206,14,2006,0,32
125000,192.62,202206,16,2001,0,32
130000,192.62,202206,6,2001,0,32
145000,244.663,202206,16,2001,0,32
93000,105.548,202206,9,2012,0,32
82000,79.93,202206,2,2019,0,32
119800,84.9126,202206,4,2019,0,32
121800,84.9126,202206,29,2019,0,32
117000,84.9126,202206,5,2019,0,32
77500,115.869,202206,10,2004,0,32
92000,133.805,202206,11,2004,0,32
100000,167.896,202206,14,2010,0,32
82900,164.517,202206,6,2002,0,32
87500,164.517,202206,13,2002,0,32
74600,141.439,202206,14,2002,0,32
66000,59.9524,202206,18,2004,0,32
67000,59.9524,202206,20,2004,0,32
65000,59.9524,202206,7,2004,0,32
63500,59.9524,202206,6,2004,0,32
90000,134.5325,202206,13,2004,0,32
46500,59.8372,202206,8,2005,0,32
58800,59.82,202206,10,1998,0,32
59500,59.9756,202206,3,2004,0,32
59500,59.97,202206,18,1997,0,32
73500,84.9959,202206,25,2004,0,32
70500,84.9959,202206,16,2004,0,32
57500,59.995,202206,13,1998,0,32
57300,59.995,202206,13,1998,0,32
16000,15.023,202206,14,2021,0,32
31000,28.222,202206,16,2021,0,32
72000,84.97,202206,6,1999,0,32
70500,114.83,202206,15,1999,0,32
66000,84.99,202206,6,1999,0,32
73000,84.99,202206,4,1999,0,32
105000,84.964,202206,24,2017,0,32
110000,84.929,202206,11,2017,0,32
110000,84.921,202206,15,2017,0,32
111000,84.98,202206,12,2015,0,32
63500,59.721,202206,7,1994,0,32
110000,134.97,202206,9,1994,0,32
105000,134.97,202206,4,1994,0,32
60000,59.76,202206,4,1994,0,32
71000,59.9985,202206,13,1995,0,32
70000,59.76,202206,13,1994,0,32
78500,59.39,202206,16,2000,0,32
103000,83.8821,202206,14,2003,0,32
105000,83.8821,202206,14,2003,0,32
68000,119.664,202206,7,2002,0,32
105000,135.86,202206,9,2002,0,32
77500,59.99,202206,3,1999,0,32
65000,59.99,202206,9,1999,0,32
47000,63.6851,202206,8,2019,0,33
47000,63.6851,202206,8,2019,0,33
34000,83.8066,202206,15,2003,0,33
22500,80.588,202206,15,2004,0,33
50000,84.951,202206,13,2009,0,33
17800,76.12,202206,13,1991,0,33
16000,35.97,202206,15,2016,0,33
36550,99.99,202206,9,1999,0,33
5500,12.542,202206,12,2014,0,33
8120,17.5727,202206,19,2018,0,33
8120,17.5727,202206,14,2018,0,33
8120,17.5727,202206,19,2018,0,33
8120,17.5727,202206,18,2018,0,33
9620,17.5727,202206,19,2018,0,33
18300,84.6,202206,10,1992,0,33
17100,49.86,202206,3,2015,0,33
47800,84.233,202206,12,2018,0,33
48000,84.658,202206,19,2018,0,33
48500,90.508,202206,1,2018,0,33
27200,44.356,202206,17,2018,0,33
37000,59.798,202206,12,2018,0,33
37000,59.798,202206,12,2018,0,33
47900,84.826,202206,19,2018,0,33
33000,84.855,202206,15,1996,0,33
21000,59.515,202206,5,1996,0,33
37000,84.92,202206,11,2004,0,33
38000,84.92,202206,20,2004,0,33
39500,84.92,202206,16,2004,0,33
37000,84.92,202206,11,2004,0,33
9000,64.92,202206,6,1990,0,33
39800,84.93,202206,8,2004,0,33
53000,84.74,202206,17,2013,0,33
40500,84.8028,202206,8,2003,0,33
41000,84.8028,202206,9,2003,0,33
34500,84.84,202206,4,1999,0,33
30500,59.81,202206,20,1998,0,33
26000,59.97,202206,16,1998,0,33
28000,59.81,202206,19,1998,0,33
50000,59.9908,202206,14,2017,0,33
55000,83.7764,202206,15,2017,0,33
10000,75.6,202206,5,1990,0,33
14700,71.73,202206,5,1989,0,33
45000,67.7628,202206,11,2016,0,33
63000,84.8492,202206,20,2017,0,33
52500,59.9272,202206,29,2017,0,33
47800,59.6353,202206,27,2017,0,33
54100,59.9611,202206,6,2017,0,33
73000,84.9651,202206,29,2017,0,33
61000,75.3381,202206,27,2017,0,33
22000,74.93,202206,1,1988,0,33
19000,59.93,202206,10,1998,0,33
24800,59.93,202206,10,1994,0,33
22700,59.93,202206,5,1994,0,33
20500,59.93,202206,6,1994,0,33
28400,84.636,202206,2,2010,0,33
27000,84.636,202206,2,2010,0,33
28000,84.636,202206,6,2010,0,33
28000,84.993,202206,1,2010,0,33
26000,84.993,202206,12,2010,0,33
32000,84.8832,202206,10,2005,0,33
30000,64.535,202206,5,2016,0,33
6800,31.09,202206,2,1990,0,33
29300,84.808,202206,9,2008,0,33
29300,84.808,202206,9,2008,0,33
11900,74.28,202206,4,1995,0,33
37700,84.73,202206,13,1998,0,33
47000,84.788,202206,7,2012,0,33
24000,53.925,202206,11,1998,0,33
9100,82.25,202206,5,1996,0,33
38500,114.0379,202206,16,2002,0,33
9200,70.83,202206,3,1996,0,33
22800,84.62,202206,7,1995,0,33
40000,70.046,202206,1,1994,0,34
60000,59.924,202206,3,2002,0,34
90000,84.68,202206,6,2009,0,34
95000,128.527,202206,7,2002,0,34
85000,79.2149,202206,10,2001,0,34
76000,59.707,202206,14,2012,0,34
91000,84.92,202206,13,2012,0,34
75000,59.707,202206,24,2012,0,34
41500,49.947,202206,9,1995,0,34
43000,84.84,202206,6,1993,0,34
50000,84.86,202206,1,1997,0,34
65500,79.049,202206,19,2002,0,34
55000,84.985,202206,3,1995,0,34
50000,39.795,202206,4,1986,0,34
75000,84.55,202206,16,2018,0,34
39300,59.94,202206,20,1998,0,34
58000,84.87,202206,11,1994,0,34
39000,49.77,202206,10,1994,0,34
92000,84.75,202206,11,2011,0,34
130000,84.9858,202206,11,2019,0,34
22700,63.338,202206,4,2016,0,35
40000,84.94,202206,3,2007,0,35
31000,59.9929,202206,12,2007,0,35
33000,84.8336,202206,6,2007,0,35
29500,59.9929,202206,6,2007,0,35
23100,59.94,202206,11,1993,0,35
45000,84.83,202206,23,2008,0,35
43000,84.83,202206,15,2008,0,35
34500,59.986,202206,18,2008,0,35
18000,59.94,202206,10,1994,0,35
17300,59,202206,6,1993,0,35
21500,59.89,202206,3,1985,0,35
35000,55.75,202206,9,2021,0,35
23250,59.94,202206,20,1997,0,35
37000,59.983,202206,13,2007,0,35
23500,70.2,202206,16,1992,0,35
29500,84.794,202206,9,2004,0,35
25900,59.94,202206,9,1998,0,35
54000,84.68,202206,16,2002,0,35
50000,84.9818,202206,15,2016,0,35
55000,84.937,202206,17,2015,0,35
50000,84.9788,202206,18,2017,0,35
46500,84.96,202206,12,2006,0,35
41000,59.98,202206,15,2006,0,35
45000,84.96,202206,17,2006,0,35
40000,84.96,202206,1,2006,0,35
32600,84.96,202206,9,2006,0,35
25000,59.91,202206,22,2000,0,35
26500,59.91,202206,21,2000,0,35
44000,84.91,202206,3,2008,0,35
45000,84.97,202206,4,2013,0,35
42000,59.93,202206,25,2017,0,35
37100,51.91,202206,17,2017,0,35
38000,59.48,202206,16,2017,0,35
27900,60,202206,13,2000,0,35
39500,84.73,202206,4,2001,0,35
